,total,Cytosol,Insoluable,Membrane,Nucleus
ENSG00000015475.18,86.51217058,124.334221,134.1072882,128.6727983,73.39179039
ENSG00000015479.17,169.0743472,10.97209328,122.6677968,18.26660925,115.9985958
ENSG00000015520.14,0.12,0.015243609,0.035489666,0.020031092,0.134536108
ENSG00000015532.9,7.355307196,0.738422559,2.107034952,0.970093275,15.49169257
ENSG00000015568.12,1.117018997,0.038051129,0.016468997,0.009968908,2.410804911
ENSG00000015592.16,0,0,0.032937994,0.009968908,0.019628887
ENSG00000015676.17,36.79945433,3.042923307,26.46059301,9.233492051,30.08160733
ENSG00000016082.14,0.045491107,0.010487218,0.018041338,0.010031092,0.010185557
ENSG00000016391.10,0.79065481,0.025243609,0.242937994,0.08,0.490371113
ENSG00000016402.13,0,0,0,0,0
ENSG00000016490.15,0.049890865,0.009512782,0.020979331,0,0.059628887
ENSG00000016602.9,0,0,0,0,0
ENSG00000016864.16,31.31130962,8.943690236,16.14813981,11.64667319,56.67278834
ENSG00000017260.19,28.50931083,4.460930851,11.80590304,4.681004713,37.21212387
ENSG00000017427.15,11.60098827,12.31603461,7.608346497,7.8070676,13.14676279
ENSG00000017483.14,119.8587712,85.96700773,53.49894707,86.83592523,166.9767903
ENSG00000017797.11,54.892981,10.09262408,67.19215561,29.78103581,46.45212387
ENSG00000018189.12,20.72850647,2.785754895,10.67136565,3.882155107,29.82656216
ENSG00000018236.14,0,0,0,0,0
ENSG00000018280.16,0.99109135,2.279512782,0.993531003,2.515668472,1.28832999
ENSG00000018408.14,0.099890865,0.118051129,0.147062006,0.134860087,0.09055667
ENSG00000018510.12,33.81062045,4.133227085,25.55447571,5.474838774,18.26288616
ENSG00000018607.6,0,0,0,0,0.03
ENSG00000018610.13,26.07822554,9.438933844,28.94101613,13.31327441,20.12641174
ENSG00000018625.14,0.064945433,0,0.01,0.005015546,0.3
ENSG00000018699.11,38.56247575,7.093926362,45.91478087,10.16778095,20.59282348
ENSG00000018869.16,1.919488684,1.719884212,2.050206688,1.440217642,3.147299396
ENSG00000019102.11,0,0,0,0,0.024536108
ENSG00000019144.16,21.13578415,2.682436089,8.162524618,4.509160523,34.05276828
ENSG00000019169.10,0,0,0,0,0
ENSG00000019186.9,0.015163702,0,0,0,0
ENSG00000019485.12,0.631418755,0.043781955,0.207062006,0.240062183,0.607773319
ENSG00000019505.7,0.05,0.02,0.072551672,0.024953362,0.029628887
ENSG00000019549.8,0,0,0,0,0
ENSG00000019582.14,0.808362975,0.499025564,0.298427659,0.839533624,0.693340021
ENSG00000019991.15,0,0,0,0,0
ENSG00000019995.6,0.784618028,0.1,0.289613678,0.189875633,1.05944333
ENSG00000020129.15,24.77396322,1.524153386,8.960386322,4.86346096,21.25063942
ENSG00000020181.17,0.189890865,0.025730827,0.047448328,0.014984454,0.239628887
ENSG00000020219.9,0.010109135,0,0,0.005015546,0.015278335
ENSG00000020256.19,10.3196726,2.360511286,5.326441943,4.993989519,6.663257274
ENSG00000020426.10,37.04788602,20.9545053,53.64215778,16.67727371,25.7581645
ENSG00000020577.13,3.530470898,1.368306771,1.606289363,1.434455895,6.79468154
ENSG00000020633.18,0.280545675,0.092320302,0.187448328,0.200124367,0.150185557
ENSG00000020922.12,23.93621463,1.540766928,13.38405259,1.562808033,21.67587763
ENSG00000021300.13,0.18087308,0.071461654,0.359227357,0.224984454,0.188701103
ENSG00000021355.12,66.80349232,49.46750991,67.67905747,41.37112732,56.9584303
ENSG00000021461.16,0.10956346,0.020974436,0,0,0.165649449
ENSG00000021488.12,0,0,0,0,0.02944333
ENSG00000021574.11,21.00458367,1.025127821,4.347143168,1.429129432,9.116659979
ENSG00000021645.18,0.090545675,0.026218045,0.061572341,0.005015546,0.045463892
ENSG00000021762.19,9.52933913,1.901833084,2.529227357,1.914144978,18.82412737
ENSG00000021776.10,33.31585287,3.176333832,45.68918299,6.047885763,36.94606318
ENSG00000021826.14,4.954583669,0.13280752,1.571006385,0.41981345,5.1475677
ENSG00000021852.12,0,0,0,0,0
ENSG00000022267.16,0.453526678,0.191833084,0.583531003,0.324891179,0.401938314
ENSG00000022277.12,75.09952304,50.72202563,94.23809545,60.95155283,64.2721615
ENSG00000022355.15,0,0,0,0,0
ENSG00000022556.15,24.17949474,1.765243609,17.12510334,3.199315982,36.1794082
ENSG00000022567.9,14.85298706,1.240974436,2.054303647,1.069720174,14.77144433
ENSG00000022840.15,99.80116613,56.5180212,123.6557775,108.0199263,112.274175
ENSG00000022976.15,8.480907438,0.668654134,3.579020669,1.605388647,20.96272566
ENSG00000023041.11,19.48582457,8.457843621,11.31015258,8.857916854,60.45093527
ENSG00000023171.14,0.125818512,0,0.004510334,0,0.085463892
ENSG00000023191.16,109.5115562,63.98690691,96.37460881,68.71727195,98.7445386
ENSG00000023228.13,64.36662894,7.503670719,57.28871769,11.09519056,33.59636912
ENSG00000023287.12,29.09013743,0.908051129,17.51381885,2.219067248,20.29484454
ENSG00000023318.7,18.672981,10.97566773,8.968193917,7.199574494,26.49305415
ENSG00000023330.14,23.30062651,7.929748908,22.92528298,13.26486009,27.1748646
ENSG00000023445.13,0.274618028,0.020487218,0.210979331,0.059906725,0.265092778
ENSG00000023516.8,9.615962006,0.195127821,1.253144681,0.224984454,8.401176025
ENSG00000023572.8,56.7134802,88.13649189,49.91907478,59.11866306,40.18904966
ENSG00000023608.4,5.491016573,0.980627073,5.132039824,1.334580262,3.979731696
ENSG00000023697.12,8.237960794,15.09202107,7.817062006,10.61203074,7.193525578
ENSG00000023734.10,81.60636419,77.92595654,90.62399849,69.44443282,42.47167001
ENSG00000023839.10,0.055054567,0.005243609,0.015489666,0.029937817,0.196020562
ENSG00000023892.10,36.96760509,5.249305275,26.12649605,10.11912943,81.31029586
ENSG00000023902.13,8.435272837,5.224129318,6.956855319,9.837005416,10.39144433
ENSG00000023909.9,33.11709377,6.086034605,20.43689968,7.114527857,20.78808175
ENSG00000024048.10,19.53585287,0.944153386,9.747763232,1.549378166,18.53317702
ENSG00000024422.11,22.3873464,2.306473687,10.53863435,6.134300436,10.25105066
ENSG00000024526.16,14.7973747,2.303203018,6.07260578,2.859222707,10.76624874
ENSG00000024862.16,17.76323363,20.18993235,20.64468997,19.88502532,12.47698847
ENSG00000025039.14,0.024727163,0.014269173,0.026468997,0.034922271,0
ENSG00000025156.12,16.45443412,3.086613543,13.81784439,3.733243318,25.58890922
ENSG00000025293.15,41.89819118,53.58612177,50.79747538,45.06634271,42.11804162
ENSG00000025423.11,0.39021827,0.660139855,0.649820366,0.710808385,2.207650447
ENSG00000025434.18,11.33847211,5.6727158,11.41574072,8.264891179,19.15218656
ENSG00000025708.13,1.289454325,3.068654134,1.145875987,2.475233188,1.416865598
ENSG00000025770.18,56.98618028,27.86519547,43.14858024,41.20198987,89.21141169
ENSG00000025772.7,36.73371059,16.42932934,42.7259842,26.41097362,29.41612087
ENSG00000025796.13,44.23677649,6.13935341,24.72734011,6.765802617,83.7679488
ENSG00000025800.13,27.55625505,1.340742861,13.8502608,2.989906725,21.75771313
ENSG00000026025.13,759.1402163,385.5529753,698.7718451,430.1678105,564.2537439
ENSG00000026036.21,8.631596607,0.439396995,0.377268694,0.640031092,17.33606568
ENSG00000026103.19,0.32978173,0.124269173,0.166855319,0.079906725,0.334350551
ENSG00000026297.15,200.4248363,220.0724153,154.5802911,194.1102683,306.396166
ENSG00000026508.16,9.486507681,3.151369934,4.254124013,4.333025676,11.3047016
ENSG00000026559.13,4.115088926,1.035730827,1.043324315,1.954455895,4.647093777
ENSG00000026652.13,5.117489895,1.061948871,2.34783465,1.348973973,12.67550651
ENSG00000026751.16,0.249017785,0.074269173,0.042551672,0.034984454,0.394721665
ENSG00000026950.16,6.737524254,0.323294737,1.194510334,0.539720174,16.58963138
ENSG00000027001.9,9.155123284,3.004177453,11.98798723,3.548942881,6.157710635
ENSG00000027075.13,3.523274049,0.363781955,3.212551672,0.644580262,2.830742227
ENSG00000027644.4,0.219890865,0.02,0.024510334,0.02,0.442123871
ENSG00000027697.12,20.36905214,2.717100761,7.258580239,3.353305501,32.44633149
ENSG00000027847.13,13.5325101,14.30475639,7.37448328,17.72202096,20.41818955
ENSG00000027869.11,28.22021827,25.17877447,19.69049454,30.56004087,20.42115347
ENSG00000028116.16,33.89483024,13.28067976,30.14719728,10.63468332,22.33946339
ENSG00000028137.16,34.84011519,2.911601509,13.85476139,8.339191615,35.58233199
ENSG00000028203.17,25.74651374,3.654548884,14.76634347,4.868227772,28.86222918
ENSG00000028277.20,0.639236055,0.209768425,0.371365653,0.120093275,0.945732196
ENSG00000028310.17,46.90006872,6.505870682,31.00092522,14.77884961,101.8466499
ENSG00000028528.14,68.93810429,17.40114291,56.06534683,23.04132541,79.60299646
ENSG00000028839.9,103.8913602,129.8603311,85.87774592,100.2394173,72.92525827
ENSG00000029153.14,0.124945433,0.503897743,0.135489666,0.220062183,0.150371113
ENSG00000029363.15,177.4364005,5.13953685,109.7608701,6.915958076,182.8945587
ENSG00000029364.11,26.78051132,1.662691732,12.14309057,4.759409257,28.43719659
ENSG00000029534.19,73.13640461,4.87317895,31.23814955,9.625926984,56.87010531
ENSG00000029559.6,0.024727163,0,0.02,0,0.03
ENSG00000029639.10,25.73716249,14.60995642,30.6286614,13.23016524,38.62744483
ENSG00000029725.16,23.67447453,33.02541208,17.07948815,23.0039993,19.75818705
ENSG00000029993.14,81.16004042,57.12934886,118.0079797,60.66990497,54.81904966
ENSG00000030066.13,55.18824778,2.856960905,26.60780003,5.076890828,45.08763538
ENSG00000030110.12,25.8534236,21.65273532,18.0386614,30.1896793,18.0324323
ENSG00000030304.13,0,0.004756391,0,0,0
ENSG00000030419.16,0.310545675,0.01,0.068041338,0.065077729,0.349628887
ENSG00000030582.16,67.81334883,16.32044363,28.73207444,21.35595808,105.3480793
ENSG00000031003.10,16.53680073,1.128422559,5.797888758,2.019129432,20.55622868
ENSG00000031081.10,0.01,0,0,0,0.004907222
ENSG00000031691.6,12.95632377,6.719700773,11.10152798,4.583398776,8.796391675
ENSG00000031698.12,252.5364996,60.57644376,287.0672796,97.46911438,260.8571365
ENSG00000031823.14,63.7229527,9.880024068,31.61876962,19.13614463,64.46592025
ENSG00000032219.18,10.49007478,0.358422559,11.44008116,0.745730656,23.93117602
ENSG00000032389.12,33.74665723,31.11566317,43.19372038,38.2214924,28.70705116
ENSG00000032444.15,25.4238945,3.706565407,11.17989178,8.71018655,39.42882897
ENSG00000032742.17,7.325852871,1.640627073,6.453225843,1.339222707,9.529939812
ENSG00000033011.11,13.65229183,3.367100761,7.475435558,3.963958427,19.85950601
ENSG00000033030.13,38.8925667,4.219421062,21.69691917,6.545833709,64.96347038
ENSG00000033050.7,100.1339572,30.56720613,77.14036145,41.33156261,59.16618356
ENSG00000033100.14,17.81611156,1.098538346,4.553863217,1.654953362,36.59726177
ENSG00000033122.18,0.364945433,0.099025564,0.206082675,0.104984454,0.593237211
ENSG00000033170.16,11.07625505,1.192691732,5.862992102,2.048445414,10.87072216
ENSG00000033178.12,73.4738379,0.965243609,17.65171735,1.574051702,54.92903958
ENSG00000033327.12,32.10893089,0.980742861,12.33248025,3.198787423,26.62208125
ENSG00000033627.14,96.87802951,8.418634617,18.29822097,18.77839301,168.7732822
ENSG00000033800.13,27.70814471,5.842971443,18.099776,6.140165237,23.48787613
ENSG00000033867.16,3.965634601,0.165243609,0.858607293,0.164860087,5.403691072
ENSG00000034053.14,29.82193007,4.306845118,12.70139271,9.964673537,31.34055917
ENSG00000034152.18,9.314543251,2.673294737,5.549227357,6.100652926,8.682000999
ENSG00000034239.10,0,0,0,0,0
ENSG00000034510.5,782.764517,4040.003721,946.9370434,2856.560734,632.205825
ENSG00000034533.11,4.078581245,0.542320302,3.474537388,0.724673537,3.542968907
ENSG00000034677.11,17.19570332,0.460858648,6.156882373,0.744766812,42.4272442
ENSG00000034693.14,19.49694422,5.467148896,16.90976626,4.292372749,16.19775326
ENSG00000034713.7,104.1710792,113.6707084,98.25159722,105.0391161,82.02310935
ENSG00000034971.14,0,0,0,0,0.014721665
ENSG00000035115.21,5.172906226,2.83280752,3.784798184,2.61909834,12.14791875
ENSG00000035141.7,85.8425101,126.5925219,89.05410452,130.0641121,83.15423018
ENSG00000035403.16,114.207593,4.883111298,52.82567148,11.7784241,103.6602507
ENSG00000035499.12,31.3982882,5.965291744,25.30472677,12.66882829,19.46268054
ENSG00000035664.11,3.326364187,1.219281207,1.502965048,1.519347074,4.739628887
ENSG00000035681.7,39.55836904,9.520839132,21.25314468,11.84421694,61.27520308
ENSG00000035687.9,38.99246969,8.315735378,23.79457419,9.41022742,31.08808425
ENSG00000035720.7,3.673308408,1.470139855,4.321186019,1.109626899,3.71232949
ENSG00000035862.12,0.024945433,0.004756391,0.015489666,0.009968908,0.01
ENSG00000035928.14,48.7008266,3.465291744,33.3733806,6.126424452,41.71095034
ENSG00000036054.12,19.64021221,2.245151889,9.288895143,2.883554235,15.26022818
ENSG00000036257.12,46.83109135,10.23429779,49.92955957,13.36649641,37.53008275
ENSG00000036448.9,0.654181488,0.516589475,1.870206688,0.829844541,1.119257773
ENSG00000036473.6,0,0,0,0,0
ENSG00000036530.8,0.025054567,0.005243609,0.010979331,0.009968908,0.004907222
ENSG00000036549.12,33.79792038,8.024177453,13.41577752,6.705233188,28.90260029
ENSG00000036565.14,0.024727163,0,0,0,0.010185557
ENSG00000036672.15,11.1890582,2.383410525,4.057268694,4.264828996,9.282454859
ENSG00000036828.13,0.004945433,0,0,0,0
ENSG00000037042.8,0.872544463,1.949281207,0.841365653,1.754144978,0.672968907
ENSG00000037241.7,61.28346402,146.4181084,101.4708711,92.33574043,48.93065698
ENSG00000037280.15,0.12043654,0,0.004510334,0.014953362,0.150185557
ENSG00000037474.14,118.5640441,8.341070707,78.44694622,18.77438218,131.7182372
ENSG00000037637.10,19.49429062,0.954896246,12.29438481,2.554891179,23.3084328
ENSG00000037749.11,19.06229183,1.161741364,2.697655016,1.114891179,15.68033099
ENSG00000037757.13,34.24970695,10.25118649,17.61180608,12.23931598,49.40431542
ENSG00000037897.16,31.99174616,24.2194692,35.27426685,23.60498445,37.9339995
ENSG00000037965.5,1.013635813,0.329884212,0.478220971,0.420342009,2.500722164
ENSG00000038002.8,11.45167138,3.417332336,6.294591496,3.623118951,16.04581245
ENSG00000038210.12,8.152722315,1.131717296,5.759434044,2.784051702,6.499257773
ENSG00000038219.12,20.59585287,1.7063579,14.43351369,2.189347074,35.15618855
ENSG00000038274.16,35.14468068,10.72264815,36.81265989,14.27081816,24.51752508
ENSG00000038295.7,0,0,0,0,0
ENSG00000038358.14,88.68841551,5.458306771,84.59478844,11.81355423,125.6482974
ENSG00000038382.17,1.144618028,0.049025564,0.692192404,0.144984454,1.810268304
ENSG00000038427.15,0.05956346,0,0,0,0.128144433
ENSG00000038532.14,14.09447453,1.761833084,5.78216535,3.327947946,13.61041374
ENSG00000038945.14,1.207018997,0.172320302,0.578454713,0.114953362,2.246103309
ENSG00000039068.18,0.05,0,0.005489666,0.004984454,0.126762789
ENSG00000039123.15,91.94232013,4.624433096,62.72647118,6.921875282,44.60746489
ENSG00000039139.9,0,0.004756391,0,0,0.010185557
ENSG00000039319.16,11.00785166,0.664037598,4.257349856,0.894580262,11.13954614
ENSG00000039523.17,13.332981,1.522691732,5.116855319,5.1625593,11.37975426
ENSG00000039537.13,0,0,0,0,0
ENSG00000039560.13,19.64225748,2.582204514,12.52384591,4.352994584,12.77767051
ENSG00000039600.10,0.010109135,0.010487218,0,0,0.015278335
ENSG00000039650.9,57.91225142,21.4418617,22.01885834,20.25147109,86.75053153
ENSG00000039987.6,0.009890865,0,0,0.005015546,0.010185557
ENSG00000040199.18,2.164181488,0.096218045,0.523531003,0.120062183,4.090804911
ENSG00000040275.16,40.67381972,5.443506796,29.52431339,7.310880347,51.72307921
ENSG00000040341.17,39.77089126,12.13645417,26.23086355,11.20892157,25.87303159
ENSG00000040487.12,28.51727163,11.56890978,13.49553403,14.89065293,45.73501502
ENSG00000040531.14,6.73759903,1.199281207,2.123531003,1.979937817,9.425052653
ENSG00000040608.13,2.055818512,0.927679698,1.331751975,2.150528559,2.107133902
ENSG00000040633.12,33.19982821,7.160815064,29.44602857,17.56237275,35.30259779
ENSG00000040731.10,0,0,0,0,0
ENSG00000040933.15,8.287748584,0.471577441,2.863171735,1.159067248,11.05581494
ENSG00000041353.9,11.33893695,2.759001497,3.535130398,2.183398776,7.96989719
ENSG00000041357.15,374.866346,263.2545768,524.0381778,165.7081994,235.6729891
ENSG00000041515.15,11.74487066,1.9663579,4.21492371,2.139751266,21.80973419
ENSG00000041802.10,37.69822554,2.935523319,16.77211124,5.836735369,60.04386655
ENSG00000041880.14,4.964979791,1.905012034,2.331958662,2.889720174,11.717836
ENSG00000041982.15,0.069890865,0.005243609,0.064510334,0,0.005092778
ENSG00000041988.15,17.0946928,14.41696091,21.83667568,19.06090166,23.67439068
ENSG00000042062.11,30.54116613,1.621833084,6.316316417,2.365108821,90.22541868
ENSG00000042088.13,22.00661682,5.523690236,17.7389222,7.956486635,13.31703109
ENSG00000042286.14,11.37879952,4.372204514,12.63226382,6.389533624,11.8671339
ENSG00000042304.10,0,0,0,0,0
ENSG00000042317.16,2.125743736,0.920742861,1.819047723,0.869160523,3.282206618
ENSG00000042429.10,30.30102869,0.981485721,16.55072828,1.653336593,43.19554914
ENSG00000042445.13,18.27225142,2.187703766,4.859613678,3.014113886,35.97220911
ENSG00000042493.15,51.72334277,42.81447668,79.86342279,41.99336768,48.31199351
ENSG00000042753.11,198.6698161,774.6453568,245.6256108,555.7441024,143.2840246
ENSG00000042781.12,0,0,0,0,0
ENSG00000042813.7,0,0,0,0,0
ENSG00000042832.11,0.06934519,0.004756391,0.004510334,0.029906725,0.049072216
ENSG00000042980.12,0,0,0.009020669,0,0.059072216
ENSG00000043039.6,0,0,0,0,0
ENSG00000043093.13,25.17620857,6.247356403,13.52956931,4.636175718,17.82115596
ENSG00000043143.20,17.5209135,1.278051129,8.262704252,3.25071511,14.5093004
ENSG00000043355.10,9.215962006,1.238793989,3.933558057,2.668849606,11.04361082
ENSG00000043462.11,50.67268796,11.19091133,30.66300185,15.98855825,68.47049898
ENSG00000043514.15,47.4131245,26.03348728,48.9692371,24.36180156,70.06730938
ENSG00000043591.5,0.08,0.014756391,0.026468997,0.069937817,0.174536108
ENSG00000044012.3,0,0,0,0,0
ENSG00000044090.8,15.05468674,0.603294737,4.325903041,1.134860087,29.80837511
ENSG00000044115.20,87.07275061,5.827264684,82.19891463,13.76132541,70.30115347
ENSG00000044446.11,22.45349232,1.460255643,10.88504924,2.909129432,66.78099796
ENSG00000044459.14,0,0,0.009020669,0,0
ENSG00000044524.10,0,0,0,0.004984454,0
ENSG00000044574.7,208.2640441,17.76843166,71.65758899,15.44862043,345.7995461
ENSG00000046604.12,37.58676031,1.468562414,7.56492371,2.119129432,26.59769057
ENSG00000046647.13,14.43130962,10.52615039,15.34726869,9.93657991,23.4397317
ENSG00000046651.14,29.11410671,3.42345866,26.81183314,4.36274585,59.41552907
ENSG00000046653.14,0,0,0,0,0
ENSG00000046774.9,66.91694422,12.71200156,76.57437724,21.52650619,49.90731447
ENSG00000046889.18,0.095491107,0,0.103324315,0,0.286020562
ENSG00000047056.14,9.6878173,0.738051129,3.330386322,1.434704629,14.59973419
ENSG00000047188.15,14.00959782,0.358909777,3.775130398,0.634486987,19.7442703
ENSG00000047230.14,12.85778294,2.104409028,9.528400605,3.62383406,14.19078485
ENSG00000047249.16,29.25127526,12.62828725,39.43049454,16.22110777,21.10214393
ENSG00000047315.14,99.78890865,2.492947375,66.68314686,4.55184419,116.5666424
ENSG00000047346.12,6.303451901,0.449884212,3.415255924,0.585046638,11.23655717
ENSG00000047365.11,0.1,0.005243609,0.020979331,0.01,0.064721665
ENSG00000047410.13,81.65456549,2.984640604,83.81958662,4.959160523,119.301512
ENSG00000047457.13,0,0,0.010979331,0,0.009814443
ENSG00000047578.12,10.32974131,1.986102257,2.778302133,1.899222707,19.33286859
ENSG00000047579.19,39.18989692,24.32520002,42.12769938,29.36081816,31.48803913
